,Created,Message,Status
767,2025-08-29 21:22:42.053,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121518935263551488"",""time"":1756502558000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121518935263551488/thumbnails/5393000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTE4OTM1MjYzNTUxNDg4L3RodW1ibmFpbHMvNTM5MzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTM3NjF9fX1dfQ__&Signature=jEM8BMQ17eOYcOYNExYJcW1~N~~RjQW7MfLg7aWhfPmGTDQtmrLL3mJjeTxHMpf2ke32hYzbwQiHEylwSGA1aMWZd0-~NxRaKUQeRECXmr4OShnpz9wpat00e2uI3gDxXcaa6bXaNtM0HBQEx5eaU2dq3lMeKFYF1hgz4EfQdl3SjnKzzyw8tVoYcHHK1kVjN91ED1Ycwyr8eXVHdqhKsF8emONPm6hW-n4MQanqJcNWlDLVaVu0JMeNUOSZU~7BPnBb50~PXzVri7wj8z1DHqa627AIGuMx4kvrhrRf0eWyNlpryRQ5HqFQONYWZXZNLaG9ksKuPwAi2P2k0Skmgg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":108415,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756502557445,""time"":1756502558000,""speed"":42.781,""heading"":219.1,""coordinate"":[-74.08448958,4.62341665,2578.699951],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""AY9xgUJhjSX9m2cd6o1O5GiyFNEW74GHn7UtN9NN4Ks="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
774,2025-08-29 21:32:41.611,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121521449320980480"",""time"":1756503157000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121521449320980480/thumbnails/5992000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTIxNDQ5MzIwOTgwNDgwL3RodW1ibmFpbHMvNTk5MjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTQzNjF9fX1dfQ__&Signature=H3qCzruBM6NXIhB8VyRFeH-6PiL31xgcWGRN78IrkoxZnfmlCufYpCFtnqPRRA~y3T8kXpS~QE8hYIM8wKIfVBbxv9yo-Fj5eXH1gn-uGip3m-4a~7y0QcfVDyNdi13M8YBVVXfZE9cV8zOMs21iOXjCPtCjobk6RCFqC-qK~em8pO4CEs8-qUKxhYLOyViEGFfPd~CziSBdSqnfO--a-tf09owDHHGAfBQCLq94IOFjlyF3n3xhoFN1ZZ8r~GLga2w1jmmsDJgJYIVSe-S~2cNAUc4bhtH-f2zzEAKKeqC6CD4k7U41JjyIYR6OYDhIkfsQl5JliNi-vtemPdmE8Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":121333,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756503156447,""time"":1756503157000,""speed"":0,""heading"":214.8,""coordinate"":[-74.09771458,4.6072163,2582.5],""hDop"":100,""vDop"":90},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""SrzTL4fRZ/ltSvkkZtKVFfQQWCAoGkAEwg8xo57mcO4="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
787,2025-08-29 21:44:53.171,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121524517513076736"",""time"":1756503886000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121524517513076736/thumbnails/6721000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTI0NTE3NTEzMDc2NzM2L3RodW1ibmFpbHMvNjcyMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTUwOTN9fX1dfQ__&Signature=rKgaZ7EFwzdqm6hAGWgNMlqkjXzS48t3tO-4CzLQ~qQkdSSC3QOr9QM0bNT5QK14-T6Ug-Q6~Yvx5yOifBmhjI7oWkwYdWZ9TfOs8k0EkJW71YY4ToRLgyYilY3sBE6tWUIAVEi7-6pDhvpSTNwikZXSrIlrK1tsRJSJvI39k3Rr4AW~GoBH8QJ4eouGLLi3rJCneMomSY9z0wvtxfCQbS0XvVq-E9JslXrrkGkKQidnV0M2J4SEwFnM-wrDGEd6c0lCqBbX9FonMKD0ey1hL00Qb8LQwvaN1e39v3gvNosHjl3wM7zkgMhKYZJiEm~pCt-peh6sLoT-zcPvqsIPfg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":136030,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756503885474,""time"":1756503886000,""speed"":0,""heading"":319.2,""coordinate"":[-74.0884948,4.594620233,2588.600098],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""9Km5Xwr/y139SYbrzsJu/9aRuttTAl1ucQAZGoc+0g8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
790,2025-08-29 21:49:12.405,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121525605272264704"",""time"":1756504148000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121525605272264704/thumbnails/259000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTI1NjA1MjcyMjY0NzA0L3RodW1ibmFpbHMvMjU5MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjMxNTM1Mn19fV19&Signature=Vwmm0cTxSzZDtqTACpLBjE~rrX-7d-r3qM91UZCtk-RVCmJIkoTUI2kHHE7DtrNhtIcO9rzT2TJT4t1gQ3GsXJzo55N6WxooTeGZl9Gd0WJjALUqkSyxwhbN94FgDCjB91lN6SlhTl8AkVt-Oai3aTdDML7O-tHUDURsYq0vDV1saL8VTITtguLb74vvDYuaoe21Eo5~0i0Za6kjkwNpRcnYUrNzqFsT5ljXLF70-uPtCfXSTrWsbUe3-4fQKqwifpmgva212HRrGe4V6QxVDDBMcLvXGdvd3Mq66TdL6cIOmd7PQklYb4da3UZaaVtdRnIChSPk0QT-stNejzdWtg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":138238,""tripID"":""fc6c7302-4d95-4c1f-ae4c-baf94b6a2220"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756504147381,""time"":1756504148000,""speed"":0,""heading"":319.2,""coordinate"":[-74.08849622,4.594615633,2589],""hDop"":90,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""T2pI+FPQlZCEU1p97mLTPYGNkD5Xd496mty4lpq53VQ="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
797,2025-08-29 21:49:27.671,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121525667763200000"",""time"":1756504161000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121525667763200000/thumbnails/10000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTI1NjY3NzYzMjAwMDAwL3RodW1ibmFpbHMvMTAwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcyMzE1MzY3fX19XX0_&Signature=W3tXAvGQVE8eNOd2VV1n2MC6L5Q2BCieQkzcE3KK6kmMgIs7IJpiPhDZeecdh393DpGxV3Il3XZm1-cgRZd~HC3EHOyq1IoJ~gc0laWUg-Km5vJZOLCC-w3ytAobGiC7tP15W5ibGEIKyRCskj6vQL~5ns72-HSTjtT10wd5PvDKxNFK2AJZswpxopt90I8AoWx43Fh5Tq5Xc0Mb6b7QN3H0~7z-yDKSCfKyEinWoFPVXP5qv9V3GgZ6rSk1UTIBS75z6nEQLcaB-64Q0hpzBLyWZIV51damzkftSYbWbk~C7MYWDbpLcKUpK6mAjcW40IucZk6JEPVJnCUO9SV7DA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":135246,""tripID"":""fc6c7302-4d95-4c1f-ae4c-baf94b6a2220"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756504160336,""time"":1756504161000,""speed"":0,""heading"":319.2,""coordinate"":[-74.0884965,4.594615417,2589.100098],""hDop"":90,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""sB2lLo5dYzHN1LAWnb0NCKYoCp/vITsQlevDt/pUHNw="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
798,2025-08-29 21:56:12.191,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121527365827174400"",""time"":1756504568000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121527365827174400/thumbnails/5000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTI3MzY1ODI3MTc0NDAwL3RodW1ibmFpbHMvNTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTU3NzJ9fX1dfQ__&Signature=mrTJYoC6pbTkDVXM-OMvFrzKeQi9tyVjKEiCleyS-kCk3F~pRB9yk9e9O4VcchCHjsC19vthBCAc89s8DESTip1ESauIJ1hoA7DcYJXEI3J1JWYBIWy2NcskEOukbAMUtQuA75PpU0DsEDeGrSfVBjS~AUtZooWoyRrwJUzl6~8ASdbZ4~rz4Zwai3GELQ6J3pVlYq0F0JAgGd4RjPOuczGSUHA9vJAlXUboGMM9b2BwK9aKQRlaoJ7~JVGFPuix7MCEOinBoA1PvtJppXtLtMY3RD2HsLRVFJYgAWd2ecVU8Lky2x-de64~0VZnT~o5-SM~TlBTE0FASb9Q1LHuOw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":112783,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756504567450,""time"":1756504568000,""speed"":19.076,""heading"":18.7,""coordinate"":[-74.08795545,4.595317133,2588.399902],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""wcVPdiKcBhpmbRgpukzlebDFHW9+nYhTsLjDLPOaBaY="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
806,2025-08-29 22:06:11.479,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121529878928302080"",""time"":1756505167000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121529878928302080/thumbnails/604000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTI5ODc4OTI4MzAyMDgwL3RodW1ibmFpbHMvNjA0MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjMxNjM3MX19fV19&Signature=QpnqTYnCVapWIAQINE2DTnNwrdAW54xzcrasC8pQ-lUU0PR7tR94Yq0PzFiudTq~ZtdC-F2u2ORqmvMouevH70caQZ4Z-H~grnq5pwhiFCefwUqkcivaB0jIUyfGMTMIHaq5ydpnKwUUzBv51-Oc746lhePNosz5KpwsfJd2s9oAXqpcgKrzBH9rjAynl5uqrlcdZ3k-dlvQaaAUpCP3b7ZlkYqVCEoJpYROA7SKVng9Qi0~wsiS7Rr5eXicUJUPQVj8ujRqAopXBgOnd5tQYyW6dRU1eOO9ALst4dOjUFDe4pcIUOCQTcjCUZQF5EPWFEZEXktvSUhgrn~HzvRgRQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":123435,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756505166474,""time"":1756505167000,""speed"":0,""heading"":310.6,""coordinate"":[-74.09641018,4.60565085,2578.399902],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""bSYQhlRSF7m23IrM4eK4du3DODfi3RwavN7Z5K+AH8M="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
815,2025-08-29 22:16:16.320,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121532394818641920"",""time"":1756505767000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121532394818641920/thumbnails/1204000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTMyMzk0ODE4NjQxOTIwL3RodW1ibmFpbHMvMTIwNDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTY5NzZ9fX1dfQ__&Signature=FDybNbyXxbuwS0IOp9gz0ldSj4p~hU0c4E7CDHXvn2lB20adFiLfEaoqqBAsIg1erMphR13yekt~RdBTzb84sydyoyEXdjjVVSf0gZK7UmSS75woCC5h0Dl-DKq425uD11Dzk4NeYebOTnWFxnLHnsk1Iph5wjEJOvCcZBUq4HmOTXs68P2STg1uPJLmEBPn~WluzoSzxAogqAVacTJa502i5O0E336p5Ik-uMxXDZhANyCGBMa8SClHvgO~HSk-krkbUf4VORYkYaNWotkZ6hOIccFCq9Jw36KRo7miRs-HAYO4GkAqlQkn6SpF~~MZ4geJiysgTqxJHqlwt~Sa5A__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":134634,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756505766446,""time"":1756505767000,""speed"":12.038,""heading"":350,""coordinate"":[-74.10580085,4.61961945,2565.399902],""hDop"":90,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""ssB5uG/w5ZEUz0qJXJqJyPfydRQndZQiyPeuLheMNSc="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
822,2025-08-29 22:26:10.545,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121534907949129728"",""time"":1756506366000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121534907949129728/thumbnails/1803000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTM0OTA3OTQ5MTI5NzI4L3RodW1ibmFpbHMvMTgwMzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTc1NzB9fX1dfQ__&Signature=SMJeHiYrY1inQOl0AVSLoILZZfTjQsT~cggEVtRI4ozfsxFA5V1ytiXd5LvJ3fkRcbFTJvteV9oq5Xn~36NX0tDvLNQuhm1ydMfK3dtgtOLHpDdATBaoNClo3rDaKMuFuZfrEJ2uigoyNqTwq~HezJxE5R8q8xwWpoxCDKS11JVUE8FqS0R-GgzeOKo0iSGzGKS~xIjoP~qBY~rtr6YAF3GKqiIeEH-qRccHyCH7wHnM8LQjZXCLIRXvFcfWfVfX70htEQ8~tfiCSo2u~A4hzm77or2uFmmswZiD~ZIH6Kd2vxNGfvOy3E32vm9ACa-iZ-69mu22ssC~CnRRMrKTtQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":147602,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756506365447,""time"":1756506366000,""speed"":0,""heading"":45.2,""coordinate"":[-74.10289362,4.622391883,2568],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""kn5Ps/9VpP/BbXxND2Xn+3tsOeE8sZH8+U8vfRfZ/ZU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
830,2025-08-29 22:36:09.808,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121537422463737856"",""time"":1756506966000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121537422463737856/thumbnails/2403000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTM3NDIyNDYzNzM3ODU2L3RodW1ibmFpbHMvMjQwMzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTgxNjl9fX1dfQ__&Signature=RUKCrEyucQAZjAQZuojDXEemHXKvapxN67gjWOoDaorgTM2FV1z47ECaxjVw19ymMiMz2BLeR~Gj9t1sAl6hEObOuHjjuYIzQJttxAakjst7RGDMB3~yT6Y7lvn9k-4atxRrfI82-66UHU6UkwCaOqsm5~Ud1zkx6ae6oBDYWVi3zioQwQQtIJ0u0-7yAyMym33oQESj9jPr~5K4nqH4-wsITmss95QhnrT46zM4EZNa90jojBmJ-L-e6inYG9v8BthHBj8Z4WCdOdglGV-SyTxefkLFB4kQfKAryenrQMkagd47ndEiJ~PoSq9SqOGtz5Eud-iU~~bLo1y9MtmGEQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":135804,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756506965475,""time"":1756506966000,""speed"":0,""heading"":17.4,""coordinate"":[-74.09991213,4.62594995,2557.5],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""uaEHckmodY32279xuwKULmY/VOtim6yOUL8nG8QVXG0="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
839,2025-08-29 22:46:14.848,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121539938567987200"",""time"":1756507565000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121539938567987200/thumbnails/3002000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTM5OTM4NTY3OTg3MjAwL3RodW1ibmFpbHMvMzAwMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTg3NzR9fX1dfQ__&Signature=XshIK8vYShcuFa31RgmRxuJSZtkxaj1hv13AHjR17KjQz1EreWSKyCwSI2MkOo6LWBi3eu-MMTM9XYMGiRHkmA~P45Px0YSx2M2PTpcQ0T6D4P2Rj7Bam6PSHBn3HzHRMcGYHFQasYofNsFP9VGqt81-pXtNcufpMaWnaUkFYPAKTGN3zq6JYQhN4xaOZSSf0bM8lyJSgLObrqFXAOmDoKNxX1wvvK5rpvM7OIqMTKvj3VTiFjpfJf3AraUU6aK-IpKr3XjaHZJveJW-AWpccT4QGC28wPFlf6bKp~87zva-6M3DpOGiJGucw08TQkr3S0uxKBo8ONZt58a5VfCr9w__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":153813,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756507564444,""time"":1756507565000,""speed"":0,""heading"":27.2,""coordinate"":[-74.08916538,4.6333579,2567.399902],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""J88e8ngLaGVYdJmyVxTPijkvBS189NjhtczVBsw2tLQ="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
845,2025-08-29 22:56:08.824,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121542451320987648"",""time"":1756508165000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121542451320987648/thumbnails/3602000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTQyNDUxMzIwOTg3NjQ4L3RodW1ibmFpbHMvMzYwMjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTkzNjh9fX1dfQ__&Signature=HJcTixQE69GSJ~toCeLJDNmibalLua66QVO6lkWjxlRcBkZf3fKvDZ0pRMC~cNZW52KLa~-u50U65zBX0QLPDY9yjJJcHIpXlQPag5unXriW4oz4Tu7vs7ZZ8YEWJN~ICzkD~Mdn~ExWcbmgkyIX79wFBMM3dCChvH1XfW2rVTH6Yp1s~u0knPkeLY-QNenBximAEgaEIDmyq~GIjwUQvv8nYIKuxbWLtyM-M5UZnY7P5I82QApjl1xX16gwl5sDs0VTSApA1awuhnpvUf4Usb2CjbN2odB00Ny6cnMGX~0EAoHT23Ct8DfsXfzpHAYa86RLJhbEBFfvkFeZ2CVCTg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":95197,""tripID"":""eca73850-1952-423f-9779-d8c94100022f"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756508164476,""time"":1756508165000,""speed"":7.593,""heading"":323.5,""coordinate"":[-74.10915927,4.66321585,2559.5],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""ESPOgXY8O0lYcL+FimvFeCuBFn6FaXOy6lK4u2If/UA="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
